appid;release_date;english;developer;publisher;required_age;categories;genres;steamspy_tags;achievements;gusta o no gusta;median_playtime;owners;price
326340;2015-12-17;0.13916893275819892;Arc System Works;H2 Interactive Co., Ltd.;-0.14199987219049848;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";"Action;Adventure;Sports";"Sports;Action;Retro";0.014749953870646619;1;-0.15272423538318583;0.8910692574401847;1.5067383
530950;2017-11-16;0.13916893275819892;Pixwerk;11 bit studios;-0.14199987219049848;"Single-player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";"Action;Indie";"Action;Indie;Pixel Graphics";-0.03679150878115038;1;0.33518946793971255;0.8910692574401847;0.59771395
338050;2015-01-16;0.13916893275819892;BSK Games;BSK Games;-0.14199987219049848;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats";"Adventure;Casual;Indie";"Indie;Adventure;Casual";-0.0549826132464905;1;0.1914723127530172;1.6137531645287368;-0.43889284
845170;2018-05-09;0.13916893275819892;VRX Studios;VRX Studios;-0.14199987219049848;Single-player;Casual;"Casual;VR";-0.12471518036362762;0;-0.15272423538318583;-0.5542985567369194;-0.75784874
348790;2015-02-13;0.13916893275819892;pheenix93;pheenix93;-0.14199987219049848;"Single-player;Partial Controller Support";"Adventure;Indie";"Adventure;Indie;Mystery";-0.12471518036362762;1;-0.15272423538318583;0.8910692574401847;-0.6143186
204100;2012-05-31;0.13916893275819892;Rockstar Studios;Rockstar Games;-0.14199987219049848;"Single-player;Multi-player;Steam Achievements;Partial Controller Support";Action;"Action;Third-Person Shooter;Bullet Time";0.07841881949933703;1;0.4885682806179504;3.7818048857943927;1.5067383
360580;2015-09-01;0.13916893275819892;Fun Infused Games;Fun Infused Games;-0.14199987219049848;"Single-player;Steam Achievements;Full controller support";"Action;Casual;Indie;Simulation";"Action;Indie;Casual";-0.09439667292139409;0;-0.15272423538318583;-0.5542985567369194;-0.63026637
854160;2018-05-11;0.13916893275819892;neonboxgames;neonboxgames;-0.14199987219049848;"Single-player;Steam Achievements";"Adventure;Indie";"Indie;Adventure";-0.11258777738673421;0;-0.15272423538318583;-0.5542985567369194;-0.24751928
207380;2012-08-02;0.13916893275819892;Tennen-sozai;Nyu Media;-0.14199987219049848;"Single-player;Steam Trading Cards";Action;"Bullet Hell;Anime;Shoot 'Em Up";-0.12471518036362762;1;0.05379369349853599;0.8910692574401847;-0.11993691
513460;2016-09-21;0.13916893275819892;Exordium Games;Exordium Games;-0.14199987219049848;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";"Indie;Simulation;Strategy;Early Access";"Early Access;Strategy;Indie";-0.03982335952537374;0;-0.15272423538318583;-0.5542985567369194;0.23091458
